id,objeto,entidade_adj,adjudicataria,adj_nif,tipo_contrato,tipo_proc,preco,preco_efetivo,data_pub,data_contrato,cpv,distrito,ano,ajuste_direto,score_risco,nivel_risco,flags,fonte_ano,atualizado
38169,EAD20240049 - AQUISIÇÃO DE ANTI - HEMORRÁGICOS - NONACOG,"511228848 - Serviço de Saúde da Região Autónoma da Madeira,EPE","500162166 - Laboratório Pfizer, Lda.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,759942.0,246981.15,2024-05-28,2024-05-27,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (759,942€)"", ""desvio preço 68%"", ""adjudicações repetidas (279x)""]",2024,2026-04-02T01:33:31.563332
73635,Serviços de higiene e limpeza - Região Centro,"501442600 - Instituto do Emprego e da Formação Profissional, I. P.","509418627 - Fine Facility Services, Lda",,Aquisição de serviços,Ajuste Direto Regime Geral,572975.99,86273.05,2024-10-15,2024-10-15,90910000-9 - Serviços de limpeza,"Castelo Branco
Portugal
Portugal",2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (572,976€)"", ""desvio preço 85%"", ""adjudicações repetidas (274x)""]",2024,2026-04-02T01:33:37.110928
130338,"Fornecimento de Trastuzumab Emtansina ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","500233810 - ROCHE FARMACÊUTICA QUIMICA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,730649.7,171101.3,2024-03-27,2024-03-23,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (730,650€)"", ""desvio preço 77%"", ""adjudicações repetidas (1057x)""]",2024,2026-04-02T01:33:47.446651
131130,"Fornecimento de Pertuzumab e Trastuzumab ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.","500233810 - ROCHE FARMACÊUTICA QUIMICA, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,581846.4,290923.2,2024-03-27,2024-03-22,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (581,846€)"", ""desvio preço 50%"", ""adjudicações repetidas (1057x)""]",2024,2026-04-02T01:33:47.627434
145823,"Aquisição de serviços de cantinas escolares para os estabelecimentos de ensino de Educação Pré-Escolar (EPE) e 1.º Ciclo do Ensino Básico (CEB), cantinas para os trabalhadores da entidade adjudicante e serviços de vending.",501306099 - Município do Porto,500347506 - EUREST (PORTUGAL)-SOCIEDADE EUROPEIA DE RESTAURANTES LDA,,Aquisição de serviços,Ajuste Direto Regime Geral,901662.35,604525.82,2024-05-15,2024-05-03,"55523100-3 - Serviços de cantinas escolares
55511000-5 - Serviços de cantinas e outros serviços de cafetaria de clientela restrita",Porto,2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (901,662€)"", ""desvio preço 33%"", ""adjudicações repetidas (19x)""]",2024,2026-04-02T01:33:50.513029
165963,"Fornecimento de Nivolumab e Ipilimumab ao HSEIT, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER",500048193 - BRISTOL-MYERS SQUIBB FARMACÊUTICA PORTUGUESA S.A.,,Aquisição de bens móveis,Ajuste Direto Regime Geral,612876.06,194053.52,2024-07-24,2024-04-22,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",,2024,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (612,876€)"", ""desvio preço 68%"", ""adjudicações repetidas (135x)""]",2024,2026-04-02T01:33:54.844492
230138,MEDICAMENTOS EXCLUSIVOS - LABORATÓRIOS PFIZER,"510103448 - Centro Hospitalar e Universitário de Coimbra, E. P. E.","500162166 - Laboratórios Pfizer, Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,539827.31,341553.79,2022-02-09,2022-02-01,33600000-6 - Produtos farmacêuticos,Coimbra,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (539,827€)"", ""desvio preço 37%"", ""adjudicações repetidas (245x)""]",2022,2026-04-02T01:34:09.665620
231914,"Aquisição de Reagentes para PCR com colocação de equipamentos para ULSNA, EPE","508094461 - Unidade Local de Saúde do Norte Alentejano, E. P. E.",502380543 - Bioportugal,,Aquisição de bens móveis,Ajuste Direto Regime Geral,660000.0,266200.0,2022-02-15,2022-02-03,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Portalegre,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (660,000€)"", ""desvio preço 60%"", ""adjudicações repetidas (284x)""]",2022,2026-04-02T01:34:10.149169
262343,Serviço de realização de testes rápidos de antigénio na área da Educação,600086020 - Direção-Geral dos Estabelecimentos Escolares,"508720311 - Centro Medicina Laboratorial Germano de Sousa,SA",,Aquisição de serviços,Ajuste Direto Regime Geral,685700.0,474880.0,2022-06-15,2022-01-20,85145000-7 - Serviços prestados por laboratórios médicos,Viana do Castelo,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (685,700€)"", ""desvio preço 31%"", ""adjudicações repetidas (23x)""]",2022,2026-04-02T01:34:17.569043
290265,Aquisição de Seguro de Responsabilidade Civil para os Contabilistas Certificados,503692310 - Ordem dos Contabilistas Certificados,"502358416 - Verlingue - Corretor de Seguros, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,730000.0,1459999.92,2022-11-04,2022-03-17,66516000-0 - Serviços de seguros de responsabilidade civil,,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (730,000€)"", ""desvio preço 100%"", ""adjudicações repetidas (16x)""]",2022,2026-04-02T01:34:24.655575
296977,"Fornecimento de Energia Elétrica a Instalações do Município de Lisboa, em média tensão (MT)",500051070 - Município de Lisboa,502124083 - Iberdrola Clientes Portugal Unipessoal,,Aquisição de serviços,Ajuste Direto Regime Geral,1176050.66,527919.13,2022-12-06,2022-11-30,65310000-9 - Distribuição de electricidade,Lisboa,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (1,176,051€)"", ""desvio preço 55%"", ""adjudicações repetidas (113x)""]",2022,2026-04-02T01:34:26.189203
302572,Fornecimento de Energia em Baixa Tensão Normal,502834846 - Município do Montijo,"500697370 - Petrogal, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,696000.0,1028718.24,2022-12-28,2022-12-27,71314100-3 - Serviços de electricidade,Setúbal,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (696,000€)"", ""desvio preço 48%"", ""adjudicações repetidas (729x)""]",2022,2026-04-02T01:34:27.947092
313296,Aquisição de serviços para exploração do serviço público de transporte de passageiros na área geográfica da CIM do Cávado,508779472 - Comunidade Intermunicipal do Cávado,"500036365 - Transdev Norte, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,700939.69,948777.61,2022-01-18,2022-01-01,60100000-9 - Serviços de transporte rodoviário,Braga,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (700,940€)"", ""desvio preço 35%"", ""adjudicações repetidas (24x)""]",2022,2026-04-02T01:34:30.566993
329501,"Aquisição de Serviços de Higiene e Limpeza, no âmbito do COVID-19, nos ACES Feira/Arouca, Maia/Valongo, Vale de Sousa Norte, Gondomar, Vale do Sousa Sul, Porto Ocidental, LRSP Braga e Serviços Centrais da ARS Norte, I.P.","503135593 - Administração Regional de Saúde do Norte, I. P.","502611057 - Interlimpe - Facility services, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,535096.51,159902.53,2022-03-28,2022-02-10,90910000-9 - Serviços de limpeza,Distrito não determinado,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (535,097€)"", ""desvio preço 70%"", ""adjudicações repetidas (363x)""]",2022,2026-04-02T01:34:34.429991
330871,Prestação de Serviços de Programa de Diálise Peritoneal,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPERAM (SESARAM, EPERAM)","503347345 - BAXTER MEDICO FARMACEUTICA, LDA.",,Aquisição de serviços,Ajuste Direto Regime Geral,570714.0,346793.46,2022-04-01,2022-01-27,85141211-1 - Serviços de diálise ao domicílio,Região Autónoma da Madeira,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (570,714€)"", ""desvio preço 39%"", ""adjudicações repetidas (93x)""]",2022,2026-04-02T01:34:35.180501
338570,NP EXCL DAIICHI SANKYO PORTUGAL- TRASTUZUMAB DERUXTECANO,"506361438 - Instituto Português de Oncologia de Coimbra Francisco Gentil, E. P. E.","501509860 - DAIICHI SANKYO PORTUGAL UNIPESSOAL, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,960000.0,350400.0,2022-05-04,2022-04-19,33600000-6 - Produtos farmacêuticos,Coimbra,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (960,000€)"", ""desvio preço 64%"", ""adjudicações repetidas (64x)""]",2022,2026-04-02T01:34:36.871835
344198,"Fornecimento de Pembrolizumab ao HSEIT, EPER","512105030 - Hospital de Santo Espírito da Ilha Terceira, E. P. E. R.",500191360 - MERCK SHARP DOHME,,Aquisição de bens móveis,Ajuste Direto Regime Geral,504000.0,347250.0,2022-05-23,2022-05-06,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (504,000€)"", ""desvio preço 31%"", ""adjudicações repetidas (569x)""]",2022,2026-04-02T01:34:38.566116
349048,Serviço de realização de testes rápidos de antigénio na área da Educação,600086020 - Direção-Geral dos Estabelecimentos Escolares,500753296 - MEDICINA LABORATORIAL - DOUTOR CARLOS DA SILVA TORRES S.A.,,Aquisição de serviços,Ajuste Direto Regime Geral,711200.0,480240.0,2022-06-17,2022-01-20,85145000-7 - Serviços prestados por laboratórios médicos,Braga,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (711,200€)"", ""desvio preço 32%"", ""adjudicações repetidas (24x)""]",2022,2026-04-02T01:34:39.532571
349135,Serviço de realização de testes rápidos de antigénio na área da Educação,600086020 - Direção-Geral dos Estabelecimentos Escolares,"500065012 - SYNLABHEALTH II, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,580500.0,386620.0,2022-06-17,2022-01-20,85145000-7 - Serviços prestados por laboratórios médicos,Aveiro,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (580,500€)"", ""desvio preço 33%"", ""adjudicações repetidas (14x)""]",2022,2026-04-02T01:34:39.552988
393226,95 COVID19 - AQUIS.TESTES RAPIDOS SARS COV-2 E GRIPE A,"510103448 - Centro Hospitalar e Universitário de Coimbra, E. P. E.",504282921 - ROCHE SISTEMA DE DIAGNOSTICOS,,Aquisição de bens móveis,Ajuste Direto Regime Geral,1212639.76,809205.6,2023-01-16,2022-05-05,33696500-0 - Reagentes de laboratório,Coimbra,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (1,212,640€)"", ""desvio preço 33%"", ""adjudicações repetidas (495x)""]",2022,2026-04-02T01:34:51.906592
397321,4590009/2022 ELECTRICIDADE P MESES NOVEMBRO E DEZEMBRO 2022,"509186998 - Centro Hospitalar Barreiro Montijo, E. P. E.","500697370 - PETROGAL, S.A.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,560000.0,320489.71,2023-03-29,2022-12-02,09310000-5 - Electricidade,Setúbal,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (560,000€)"", ""desvio preço 43%"", ""adjudicações repetidas (513x)""]",2022,2026-04-02T01:34:52.736731
399074,"Aquisição de serviços à SIEMENS para a reparação de equipamentos eletrónicos, embarcados nas UME 3400 e CPA 4000 da CP.","500498601 - CP - Comboios de Portugal, E. P. E.","514750901 - Siemens Mobility Unipessoal, Lda.",,Aquisição de serviços,Ajuste Direto Regime Geral,532563.49,357785.89,2023-07-31,2022-11-26,50220000-3 - Serviços de reparação e manutenção e serviços conexos relacionados com vias férreas e outro equipamento,Porto,2022,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (532,563€)"", ""desvio preço 33%"", ""adjudicações repetidas (12x)""]",2022,2026-04-02T01:34:53.010087
402413,"Serviços de banco de apoio associado ao Multibanco Serviço Normal  Segurança Social Direta, com o código de entidade SIBS 21056.","500715505 - Instituto de Gestão Financeira da Segurança Social, I. P.",500077568 - CTT CORREIOS DE PORTUGAL SA,,Aquisição de serviços,Ajuste Direto Regime Geral,564225.42,366492.6,2025-01-03,2025-01-02,66110000-4 - Serviços de banca,,2025,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (564,225€)"", ""desvio preço 35%"", ""adjudicações repetidas (114x)""]",2025,2026-04-02T01:34:54.236792
631222,Ajuste direto para aquisição de T1823 - TRASTUZUMAB DERUXTECANO [100 MG;PÓ CONC SOL INJ; FRS],"509186998 - Unidade Local de Saúde do Arco Ribeirinho, E. P. E.",501509860 - DAIICHI SANKYO PORTUGAL,,Aquisição de bens móveis,Ajuste Direto Regime Geral,1016000.0,256000.0,2026-03-13,2025-04-16,33600000-6 - Produtos farmacêuticos,,2025,1,68.0,alto,"[""ajuste direto"", ""valor muito elevado (1,016,000€)"", ""desvio preço 75%"", ""adjudicações repetidas (183x)""]",2025,2026-04-02T01:36:04.212757
269607,aquisição de teste sarscov2,508142156 - Centro Hospitalar Vila Nova de Gaia (CHNVG),"- - CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL)",,Aquisição de bens móveis,Ajuste direto simplificado,854335.0,854335.0,2022-07-28,,33696000-5 - Reagentes e meios de contraste,,2022,1,63.0,alto,"[""ajuste direto simplificado"", ""valor muito elevado (854,335€)"", ""adjudicações repetidas (270x)""]",2022,2026-04-02T01:34:19.029233
271522,aquisição de cobas 6800 sarscov,508142156 - Centro Hospitalar Vila Nova de Gaia (CHNVG),504282921 - ROCHE SISTEMA DE DIAGNOSTICOS,,Aquisição de bens móveis,Ajuste direto simplificado,810576.0,810576.0,2022-07-28,,33696000-5 - Reagentes e meios de contraste,,2022,1,63.0,alto,"[""ajuste direto simplificado"", ""valor muito elevado (810,576€)"", ""adjudicações repetidas (495x)""]",2022,2026-04-02T01:34:19.865737
293279,Ajuste direto para aquisição de tratamentos de medicamento Lagevrio® (Molnupiravir),600037100 - Direção-Geral da Saúde,500191360 - MERCK SHARP DOHME,,Aquisição de bens móveis,Ajuste direto simplificado,3050000.0,3050000.0,2022-11-09,,33600000-6 - Produtos farmacêuticos,,2022,1,63.0,alto,"[""ajuste direto simplificado"", ""valor muito elevado (3,050,000€)"", ""adjudicações repetidas (569x)""]",2022,2026-04-02T01:34:25.436992
401483,Ajuste direto para aquisição de tratamentos de medicamento Paxlovid® (Nirmatrelvir+Ritonavir),600037100 - Direção-Geral da Saúde,"500162166 - Laboratórios Pfizer, Lda",,Aquisição de bens móveis,Ajuste direto simplificado,19950000.0,19950000.0,2023-11-24,,33600000-6 - Produtos farmacêuticos,,2022,1,63.0,alto,"[""ajuste direto simplificado"", ""valor muito elevado (19,950,000€)"", ""adjudicações repetidas (245x)""]",2022,2026-04-02T01:34:54.033106
8614,"Serviços de Desenvolvimento Tecnológico, Implementação e Gestão da Operação do SNS 24","509540716 - SPMS- Serviços Partilhados do M. da Saúde, E.P.E.","504615947 - Meo - Serviços de Comunicações e Multimédia, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,850000.0,662688.27,2024-02-15,2024-01-26,72500000-0 - Serviços relacionados com a informática,Portugal Continental,2024,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (850,000€)"", ""desvio moderado 22%"", ""adjudicações repetidas (128x)""]",2024,2026-04-02T01:33:27.840027
30463,EAD20240012 - AQUISIÇÃO DE MEDICAMENTOS FIBROSE QUISTICA,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM","513481613 - VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,1311318.71,1022830.0,2024-04-30,2024-04-29,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (1,311,319€)"", ""desvio moderado 22%"", ""adjudicações repetidas (86x)""]",2024,2026-04-02T01:33:30.606505
39888,Aquisição de serviços de comunicações seguras de apoio ao processo eleitoral Parlamento Europeu 2024 a realizar a 9 de junho de 2024,600014665 - Secretaria-Geral do MAI,"504615947 - MEO-Serviços de Comunicações e Multimédia, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,734974.0,576025.0,2024-06-04,2024-05-14,72318000-7 - Serviços de transmissão de dados,Lisboa,2024,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (734,974€)"", ""desvio moderado 22%"", ""adjudicações repetidas (50x)""]",2024,2026-04-02T01:33:31.764802
139460,EAD20240037 - AQUISIÇÃO DE ANTI - HEMORRÁGICOS,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM","500223238 - PROFARIN - Distribuidora de Produtos Farmaceuticos, Lda",,Aquisição de bens móveis,Ajuste Direto Regime Geral,713067.55,510803.75,2024-04-29,2024-04-26,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (713,068€)"", ""desvio moderado 28%"", ""adjudicações repetidas (21x)""]",2024,2026-04-02T01:33:49.022850
221617,"Aquisição de serviços à SIEMENS para a reparação de equipamentos eletrónicos, embarcados nas UME 3400, CPA 4000 e UQE 2300/2400 da CP.","500498601 - CP - Comboios de Portugal, E. P. E.","514750901 - Siemens Mobility, Unipessoal Lda",,Aquisição de serviços,Ajuste Direto Regime Geral,654532.27,520409.82,2025-06-17,2024-07-23,50222000-7 - Serviços de reparação e manutenção de material circulante,"Porto
Portugal",2024,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (654,532€)"", ""desvio moderado 20%"", ""adjudicações repetidas (28x)""]",2024,2026-04-02T01:34:07.805946
227373,ADALIMUMAB 40 MG/0.8 ML SOL INJ CANETA 0.8 ML SC,"510103448 - Centro Hospitalar e Universitário de Coimbra, E. P. E.","502942959 - AMGEN BIOFARMACEUTICA, LDA",,Aquisição de bens móveis,Ajuste Direto Regime Geral,540000.0,456000.0,2022-01-20,2022-01-10,33600000-6 - Produtos farmacêuticos,Coimbra,2022,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (540,000€)"", ""desvio moderado 16%"", ""adjudicações repetidas (178x)""]",2022,2026-04-02T01:34:08.842671
261089,"AQUISIÇÃO CENTRALIZADA DE SERVIÇOS POSTAIS UNIVERSAL PARA A GNR, NOS MESES DE JUNHO DE 2022 A DEZEMBRO DE 2023",600008878 - Guarda Nacional Republicana,"500077568 - CTT - Correios de Portugal, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,3195567.42,2479495.34,2022-06-20,2022-06-07,64100000-7 - Serviços postais e de correio rápido,Lisboa,2022,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (3,195,567€)"", ""desvio moderado 22%"", ""adjudicações repetidas (65x)""]",2022,2026-04-02T01:34:17.239055
298690,Fornecimento de Eletricidade em Edifícios Municipais para MT e BTE de Vila Nova de Gaia,505335018 - Município de Vila Nova de Gaia,"980245974 - Endesa Energia, S.A. – Sucursal Portugal",,Aquisição de bens móveis,Ajuste Direto Regime Geral,734556.74,602066.3,2022-11-30,2022-11-30,09310000-5 - Electricidade,Porto,2022,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (734,557€)"", ""desvio moderado 18%"", ""adjudicações repetidas (274x)""]",2022,2026-04-02T01:34:26.485901
301428,Vigilância e Segurança - Centro e Alentejo,501442600 - Centro de Emprego e Formação Profissional da Amadora,"508170710 - PSG - Segurança Privada, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,953659.09,786270.83,2022-12-14,2022-12-14,79710000-4 - Serviços de segurança,"Beja
Portugal",2022,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (953,659€)"", ""desvio moderado 18%"", ""adjudicações repetidas (19x)""]",2022,2026-04-02T01:34:27.604104
383644,"171/2022 - AQUISIÇÃO DE GASÓLEO RODOVIÁRIO A GRANEL, ADBLUE PARA A CARRIS","500595313 - Companhia Carris de Ferro de Lisboa, E. M., S. A.","500194670 - BP Portugal – Comércio de Combustíveis e Lubrificantes, S.A.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,2646215.19,2049267.71,2022-11-22,2022-11-11,09134100-8 - Gasóleo,Lisboa,2022,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (2,646,215€)"", ""desvio moderado 23%"", ""adjudicações repetidas (26x)""]",2022,2026-04-02T01:34:49.265141
408298,Fornecimento de refeições confecionadas para as unidades orgânicas da Delegação Regional de Lisboa e Vale do Tejo e Serviços Centrais para o período de 6 meses,"501442600 - Instituto do Emprego e da Formação Profissional, I. P.","501274928 - Euroessen - Restauração e Serviços, Lda",,Aquisição de serviços,Ajuste Direto Regime Geral,887326.56,730050.73,2025-01-22,2025-01-20,55500000-5 - Serviços de cantinas e de fornecimento de refeições (catering),Lisboa,2025,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (887,327€)"", ""desvio moderado 18%"", ""adjudicações repetidas (22x)""]",2025,2026-04-02T01:34:55.507161
478212,"AD n.º 03/DRL/DA/2025 - AQUISIÇÃO DE SERVIÇOS DE LIMPEZA EM TODO O TERRITÓRIO NACIONAL PARA AS INSTALAÇÕES DA GNR, PARA O PERÍODO DE MAIO A SETEMBRO DE 2025",600008878 - Guarda Nacional Republicana,"509418627 - Fine Facility Services, Lda.",,Aquisição de serviços,Ajuste Direto Regime Geral,3304954.7,2527504.32,2025-05-05,2025-04-29,90900000-6 - Serviços de limpeza e saneamento,,2025,1,62.0,alto,"[""ajuste direto"", ""valor muito elevado (3,304,955€)"", ""desvio moderado 24%"", ""adjudicações repetidas (72x)""]",2025,2026-04-02T01:35:15.241443
230754,"Aquisição de serviços de testagem por TRAG (testes rápidos de antigénio), para a SARS-COV-2, á população local, visitantes e demais situações abrangidas por resolução do Governo Regional, que solicitem a sua realização nas farmácias da Região - 130.000 testes. - Contingência COVID-19","511284349 - Instituto de Administração da Saúde e Assuntos Sociais, IP-RAM","502334967 - Farminveste - Investimentos, Participações e Gestão, SA",,Aquisição de serviços,Ajuste Direto Regime Geral,1950000.0,1220406.0,2022-02-11,2022-02-10,71900000-7 - Serviços laboratoriais,Região Autónoma da Madeira,2022,1,61.0,alto,"[""ajuste direto"", ""valor muito elevado (1,950,000€)"", ""desvio preço 37%"", ""adj. repetida (6x)""]",2022,2026-04-02T01:34:09.891543
360991,"Prestação de serviços de limpeza dos Serviços Centrais, Escola Superior de Saúde de Alcoitão, Departamento de Jogos, Unidades da Ação Social e outros Serviços da Santa Casa da Misericórdia de Lisboa",500745471 - Santa Casa da Misericórdia de Lisboa,"500246505 - SERVILIMPE - LIMPEZAS TÉCNICAS MECANIZADAS, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,1877573.5,549329.39,2022-08-12,2022-08-10,90910000-9 - Serviços de limpeza,Lisboa,2022,1,61.0,alto,"[""ajuste direto"", ""valor muito elevado (1,877,574€)"", ""desvio preço 71%"", ""adj. repetida (7x)""]",2022,2026-04-02T01:34:43.123067
583829,Aquisição de serviços de operação e gestão da Linha Segurança Social e Linha Nacional de Emergência Social- intercalar- 2 meses,"505305500 - Instituto da Segurança Social, I. P.",504136992 - synchro,,Aquisição de serviços,Ajuste Direto Regime Geral,584358.9,40687.21,2025-09-30,2025-09-30,79510000-2 - Serviços de atendimento de telefones,Castelo Branco,2025,1,61.0,alto,"[""ajuste direto"", ""valor muito elevado (584,359€)"", ""desvio preço 93%"", ""adj. repetida (7x)""]",2025,2026-04-02T01:35:50.332641
7316,Procº 39P/2024 - A.Direto para prestação de serviços de transporte de passageiros em automóveis ligeiros de passageiros - Transportes Urbanos Torrejanos - TUT,506608972 - Município de Torres Novas,"502513900 - Rodoviária do Tejo, S.A.",,Aquisição de serviços,Ajuste Direto Regime Geral,107619.3,150667.02,2024-02-08,2024-02-06,60130000-8 - Serviços de transporte rodoviário de passageiros com finalidade específica,Santarém,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (107,619€)"", ""desvio preço 40%"", ""adjudicações repetidas (34x)""]",2024,2026-04-02T01:33:27.737272
10148,"Fornecimento de NIVOLUMAB e IPILIMUMAB ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","500048193 - Bristol - Myers Squibb Farmacêutica Portuguesa, S.A.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,270120.12,123592.64,2024-02-26,2024-02-23,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (270,120€)"", ""desvio preço 54%"", ""adjudicações repetidas (40x)""]",2024,2026-04-02T01:33:28.046963
10743,EAD20240052 - AQUISIÇÃO DE SELPERCATINIB,"511228848 - Serviço de Saúde da Região Autónoma da Madeira, EPERAM (SESARAM, EPERAM)","500165602 - LILLY PORTUGAL - PRODUTOS FARMACÊUTICOS, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,112760.58,52043.34,2024-02-28,2024-02-27,33690000-3 - Medicamentos vários,Região Autónoma da Madeira,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (112,761€)"", ""desvio preço 54%"", ""adjudicações repetidas (32x)""]",2024,2026-04-02T01:33:28.117503
11596,"Fornecimento de GOLIMUMAB, RALTEGRAVIR E RIOCIGUAT ao Hospital de Santo Espírito da Ilha Terceira, EPER.","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER",500191360 - MERCK SHARP DOHME,,Aquisição de bens móveis,Ajuste Direto Regime Geral,350138.28,230234.81,2024-02-26,2024-02-21,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (350,138€)"", ""desvio preço 34%"", ""adjudicações repetidas (569x)""]",2024,2026-04-02T01:33:28.234544
12950,"Fornecimento de Dupilumab ao Hospital de Santo Espírito da Ilha Terceira, EPER","512105030 - HOSPITAL DE SANTO ESPÍRITO DA ILHA TERCEIRA, EPER","500134960 - SANOFI - PRODUTOS FARMACÊUTICOS, LDA.",,Aquisição de bens móveis,Ajuste Direto Regime Geral,184710.9,106348.7,2024-03-11,2024-03-07,"33000000-0 - Equipamento médico, medicamentos e produtos para cuidados pessoais",Região Autónoma dos Açores,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (184,711€)"", ""desvio preço 42%"", ""adjudicações repetidas (227x)""]",2024,2026-04-02T01:33:28.352480
15968,"AQUISIÇÃO DE SERVIÇOS DE SEGURANÇA, VIGILÂNCIA HUMANA E ELETRONICA PARA OS EDIFICIOS E EVENTOS MUNICIPAIS",506037258 - Município de Viana do Castelo,"508569974 - COPS Companhia Operacional de Segurança, Unipessoal Lda.",,Aquisição de serviços,Ajuste Direto Regime Geral,218596.4,64765.72,2024-03-15,2024-03-15,79714000-2 - Serviços de vigilância,Viana do Castelo,2024,1,60.0,alto,"[""ajuste direto"", ""valor elevado (218,596€)"", ""desvio preço 70%"", ""adjudicações repetidas (156x)""]",2024,2026-04-02T01:33:28.644670
